Name,Accuracy,Precision,Recall,F1,Cost,Savings
CI-LogisticRegression,0.9992348890589136,0.9035087719298246,0.6242424242424243,0.7383512544802867,30511.410000000003,-0.5654166145056263
CI-DecisionTree,0.9990986364255694,0.7515923566878981,0.7151515151515152,0.7329192546583853,39782.91,-1.0410996505039267
CI-RandomForest,0.9994969133538062,0.968,0.7333333333333333,0.8344827586206897,30221.230000000003,-0.5505286564205281
CI-XGBoost,0.9995073943256019,0.9402985074626866,0.7636363636363637,0.8428093645484951,32385.790000000005,-0.6615834450092659
CST-CostSensitiveLogisticRegression,0.42110448480783136,0.0003810560696788242,0.12727272727272726,0.0007598371777476254,11039402.129999999,-565.3869191397839
CST-CostSensitiveDecisionTreeClassifier,0.9982706396537087,0.0,0.0,0.0,19490.920000000002,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomForestClassifier'>_majority_voting,0.9982706396537087,0.0,0.0,0.0,19490.920000000002,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomForestClassifier'>_weighted_voting,0.9982706396537087,0.0,0.0,0.0,19490.920000000002,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomForestClassifier'>_stacking,0.9982706396537087,0.0,0.0,0.0,19490.920000000002,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveBaggingClassifier'>_majority_voting,0.9982706396537087,0.0,0.0,0.0,19490.920000000002,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveBaggingClassifier'>_weighted_voting,0.9982706396537087,0.0,0.0,0.0,19490.920000000002,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveBaggingClassifier'>_stacking,0.9982706396537087,0.0,0.0,0.0,19490.920000000002,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitivePastingClassifier'>_majority_voting,0.9982706396537087,0.0,0.0,0.0,19490.920000000002,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitivePastingClassifier'>_weighted_voting,0.9982706396537087,0.0,0.0,0.0,19490.920000000002,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitivePastingClassifier'>_stacking,0.9982706396537087,0.0,0.0,0.0,19490.920000000002,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomPatchesClassifier'>_majority_voting,0.9982706396537087,0.0,0.0,0.0,19490.920000000002,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomPatchesClassifier'>_weighted_voting,0.9982706396537087,0.0,0.0,0.0,19490.920000000002,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomPatchesClassifier'>_stacking,0.9982706396537087,0.0,0.0,0.0,19490.920000000002,0.0
CI-LogisticRegression-TO,0.9990252696229994,0.9,0.4909090909090909,0.6352941176470589,29970.47,-0.5376631785467283
CI-DecisionTree-TO,0.9990986364255694,0.7515923566878981,0.7151515151515152,0.7329192546583853,39782.91,-1.0410996505039267
CI-RandomForest-TO,0.9988470931024724,0.9824561403508771,0.3393939393939394,0.5045045045045046,25215.72,-0.29371625351702213
CI-XGBoost-TO,0.9990986364255694,0.9876543209876543,0.48484848484848486,0.6504065040650406,26526.47,-0.36096551625064377
CI-LogisticRegression-BMR,0.9983964113152571,0.8,0.09696969696969697,0.17297297297297298,13562.66,0.30415496036102974
CI-DecisionTree-BMR,0.9983020825690958,0.5882352941176471,0.06060606060606061,0.10989010989010989,16415.780000000002,0.15777295273901892
CI-RandomForest-BMR,0.9984278542306443,0.8260869565217391,0.11515151515151516,0.2021276595744681,13389.689999999999,0.31302934905073765
CI-XGBoost-BMR,0.9983964113152571,0.7727272727272727,0.10303030303030303,0.18181818181818182,13983.59,0.2825587504335353
