Name,Accuracy,Precision,Recall,F1,Cost,Savings
CI-LogisticRegression,0.9992244080871179,0.8582677165354331,0.6606060606060606,0.7465753424657535,34432.02,-0.7398116081020032
CI-DecisionTree,0.9989728647640209,0.695906432748538,0.7212121212121212,0.7083333333333334,42286.149999999994,-1.1366720463087128
CI-RandomForest,0.9993816226640534,0.9076923076923077,0.7151515151515152,0.8,34249.22,-0.7305749277689575
CI-XGBoost,0.9994549894666234,0.9064748201438849,0.7636363636363637,0.8289473684210527,36166.81999999999,-0.8274691192714132
CST-CostSensitiveLogisticRegression,0.6037563802915806,0.0025111680896619175,0.5757575757575758,0.005000526371196969,7573404.069999999,-381.67566973511737
CST-CostSensitiveDecisionTreeClassifier,0.9982706396537087,0.0,0.0,0.0,19790.660000000003,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomForestClassifier'>_majority_voting,0.9982706396537087,0.0,0.0,0.0,19790.660000000003,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomForestClassifier'>_weighted_voting,0.9982706396537087,0.0,0.0,0.0,19790.660000000003,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomForestClassifier'>_stacking,0.9982706396537087,0.0,0.0,0.0,19790.660000000003,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveBaggingClassifier'>_majority_voting,0.9982706396537087,0.0,0.0,0.0,19790.660000000003,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveBaggingClassifier'>_weighted_voting,0.9982706396537087,0.0,0.0,0.0,19790.660000000003,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveBaggingClassifier'>_stacking,0.0017293603462913082,0.0017293603462913082,1.0,0.003452749644262158,19082200.0,-963.2023055320033
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitivePastingClassifier'>_majority_voting,0.9982706396537087,0.0,0.0,0.0,19790.660000000003,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitivePastingClassifier'>_weighted_voting,0.9982706396537087,0.0,0.0,0.0,19790.660000000003,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitivePastingClassifier'>_stacking,0.0017293603462913082,0.0017293603462913082,1.0,0.003452749644262158,19082200.0,-963.2023055320033
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomPatchesClassifier'>_majority_voting,0.9982706396537087,0.0,0.0,0.0,19790.660000000003,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomPatchesClassifier'>_weighted_voting,0.9982706396537087,0.0,0.0,0.0,19790.660000000003,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomPatchesClassifier'>_stacking,0.0017293603462913082,0.0017293603462913082,1.0,0.003452749644262158,19082200.0,-963.2023055320033
CI-LogisticRegression-TO,0.9989728647640209,0.845360824742268,0.49696969696969695,0.6259541984732824,33476.409999999996,-0.6915256994966308
CI-DecisionTree-TO,0.9989728647640209,0.695906432748538,0.7212121212121212,0.7083333333333334,42286.149999999994,-1.1366720463087128
CI-RandomForest-TO,0.9987842072716983,0.9454545454545454,0.3151515151515151,0.47272727272727266,27834.019999999997,-0.40642201927575905
CI-XGBoost-TO,0.9987003594973326,0.9555555555555556,0.2606060606060606,0.4095238095238095,21738.81,-0.09843784896511787
CI-LogisticRegression-BMR,0.9983125635408915,0.5909090909090909,0.07878787878787878,0.13903743315508021,16133.969999999998,0.18476847159215537
CI-DecisionTree-BMR,0.9983230445126872,0.6190476190476191,0.07878787878787878,0.13978494623655915,16094.61,0.1867572885391393
CI-RandomForest-BMR,0.99836496839987,0.7368421052631579,0.08484848484848485,0.15217391304347827,15173.969999999998,0.2332762020064013
CI-XGBoost-BMR,0.9983859303434615,0.8666666666666667,0.07878787878787878,0.14444444444444443,15091.119999999999,0.23746252019892233
