Name,Accuracy,Precision,Recall,F1,Cost,Savings
CI-LogisticRegression,0.9992244080871179,0.8760330578512396,0.6424242424242425,0.7412587412587414,11210.11,0.4723367860965637
CI-DecisionTree,0.9989938267076123,0.7041420118343196,0.7212121212121212,0.7125748502994012,8835.03,0.5841325085361984
CI-RandomForest,0.9994340275230319,0.9172932330827067,0.7393939393939394,0.8187919463087248,7738.240000000001,0.635758740248211
CI-XGBoost,0.9994969133538062,0.9333333333333333,0.7636363636363637,0.84,7783.020000000002,0.6336509323213846
CST-CostSensitiveLogisticRegression,0.0017293603462913082,0.0017293603462913082,1.0,0.003452749644262158,95411.0,-3.491024164949385
CST-CostSensitiveDecisionTreeClassifier,0.999182484199935,0.8270676691729323,0.6666666666666666,0.738255033557047,8817.960000000001,0.5849359985163441
CI-LogisticRegression-TO,0.9960696355766107,0.2857142857142857,0.8484848484848485,0.42748091603053434,6596.740000000001,0.6894894849662176
CI-DecisionTree-TO,0.9989938267076123,0.7041420118343196,0.7212121212121212,0.7125748502994012,8835.03,0.5841325085361984
CI-RandomForest-TO,0.9957656873945352,0.26796116504854367,0.8363636363636363,0.4058823529411764,6388.990000000001,0.699268339294002
CI-XGBoost-TO,0.997264466361321,0.3716577540106952,0.8424242424242424,0.5157699443413729,5986.870000000001,0.7181962473675936
CI-LogisticRegression-BMR,0.995880978084288,0.20618556701030927,0.48484848484848486,0.28933092224231466,4335.39,0.7959319024590464
CI-DecisionTree-BMR,0.9968242655459014,0.24444444444444444,0.4,0.30344827586206896,8977.73,0.5774155770677276
CI-RandomForest-BMR,0.997652262317762,0.3640552995391705,0.47878787878787876,0.41361256544502617,6140.06,0.7109855484772287
CI-XGBoost-BMR,0.9950005764534487,0.1694915254237288,0.48484848484848486,0.25117739403453687,4798.55,0.7741308234195441
