Name,Accuracy,Precision,Recall,F1,Cost,Savings
CI-LogisticRegression,0.9991720032281393,0.8909090909090909,0.593939393939394,0.7127272727272727,10301.349999999999,0.4275380359459
CI-DecisionTree,0.9991929651717307,0.782051282051282,0.7393939393939394,0.7601246105919003,5164.160000000001,0.7130196356507039
CI-RandomForest,0.999465470438419,0.9523809523809523,0.7272727272727273,0.8247422680412371,4449.03,0.7527605166375657
CI-XGBoost,0.9995597991845804,0.9624060150375939,0.7757575757575758,0.8590604026845637,4653.13,0.7414183637291176
CST-CostSensitiveLogisticRegression,0.0017293603462913082,0.0017293603462913082,1.0,0.003452749644262158,95411.0,-4.302136948299566
CST-CostSensitiveDecisionTreeClassifier,0.9992453700307092,0.8661417322834646,0.6666666666666666,0.7534246575342465,3917.2699999999995,0.7823112429021241
CI-LogisticRegression-TO,0.9950110574252444,0.23688663282571912,0.8484848484848485,0.37037037037037035,3255.269999999999,0.8190996075537293
CI-DecisionTree-TO,0.9991929651717307,0.782051282051282,0.7393939393939394,0.7601246105919003,5164.160000000001,0.7130196356507039
CI-RandomForest-TO,0.9961534833509763,0.28958333333333336,0.8424242424242424,0.4310077519379845,3518.69,0.804460950429068
CI-XGBoost-TO,0.9981239060485688,0.47619047619047616,0.8484848484848485,0.6100217864923747,3331.69,0.8148528298699292
CI-LogisticRegression-BMR,0.9947490331303519,0.16533864541832669,0.503030303030303,0.24887556221889057,2678.1899999999996,0.8511688363651317
CI-DecisionTree-BMR,0.9974531238536437,0.32272727272727275,0.4303030303030303,0.36883116883116884,5270.179999999999,0.7071279401516659
CI-RandomForest-BMR,0.9970758088689984,0.2949640287769784,0.49696969696969695,0.37020316027088035,3375.95,0.812393233163766
CI-XGBoost-BMR,0.9924327383635011,0.11373092926490985,0.49696969696969695,0.18510158013544017,3185.7499999999995,0.8229629415576261
