Accuracy,Cost,F1,Name,Precision,Recall,Savings
0.9992348890589136,14134.540000000003,0.7491408934707905,CI-LogisticRegression,0.8650793650793651,0.6606060606060606,0.45587916005179985
0.9991720032281393,9169.13,0.756923076923077,CI-DecisionTree,0.76875,0.7454545454545455,0.6470267361234084
0.9994340275230319,12111.21,0.8137931034482758,CI-RandomForest,0.944,0.7151515151515152,0.5337689264745058
0.9995493182127847,6554.3,0.8599348534201955,CI-XGBoost,0.9295774647887324,0.8,0.7476867856136467
0.46491494691387786,72319.51000000001,0.0030463395106328965,CST-CostSensitiveLogisticRegression,0.0015280934096073976,0.4727272727272727,-1.7839995164923836
0.9993082558614835,6246.929999999999,0.7857142857142856,CST-CostSensitiveDecisionTreeClassifier,0.8461538461538461,0.7333333333333333,0.7595192486845975
0.9993187368332792,8307.45,0.8059701492537314,CI-LogisticRegression-TO,0.7941176470588235,0.8181818181818182,0.6801978223679246
0.9991720032281393,9169.13,0.756923076923077,CI-DecisionTree-TO,0.76875,0.7454545454545455,0.6470267361234084
0.9991929651717307,5860.04,0.7867036011080333,CI-RandomForest-TO,0.7244897959183674,0.8606060606060606,0.7744129001064025
0.9957237635073524,5860.62,0.4204545454545455,CI-XGBoost-TO,0.274582560296846,0.896969696969697,0.7743905725253726
0.9960486736330193,6088.18,0.3182640144665461,CI-LogisticRegression-BMR,0.2268041237113402,0.5333333333333333,0.7656304615957907
0.9969605181792456,9319.61,0.3348623853211009,CI-DecisionTree-BMR,0.2693726937269373,0.44242424242424244,0.6412338837210376
0.9973797570510737,5967.43,0.41314553990610325,CI-RandomForest-BMR,0.3371647509578544,0.5333333333333333,0.7702788329912338
0.9922755237865655,3233.96,0.19804134929270947,CI-XGBoost-BMR,0.1206896551724138,0.5515151515151515,0.8755060276769615
